2018.01.04,13:00,1.20511,1.20655,1.20466,1.2062,6860
2018.01.04,14:00,1.20619,1.20744,1.20588,1.20701,6145
2018.01.04,15:00,1.20703,1.20747,1.2055,1.20619,10505
2018.01.04,16:00,1.20618,1.20859,1.206,1.20821,8843
2018.01.04,17:00,1.20818,1.20887,1.20712,1.20741,8590
2018.01.04,18:00,1.20741,1.20766,1.20607,1.2063,8185
2018.01.04,19:00,1.2063,1.20782,1.20615,1.20743,5127
2018.01.04,20:00,1.20745,1.208,1.20606,1.20646,4800
2018.01.04,21:00,1.20647,1.20716,1.20635,1.20713,4198
2018.01.04,22:00,1.20715,1.20733,1.20649,1.20683,3966
2018.01.04,23:00,1.20683,1.2071,1.20652,1.20677,2962
2018.01.05,0:00,1.2067,1.20724,1.20622,1.20715,2573
2018.01.05,1:00,1.2071,1.20725,1.20662,1.20663,2751
2018.01.05,2:00,1.20663,1.20794,1.20646,1.20771,4529
2018.01.05,3:00,1.20772,1.20792,1.20697,1.2072,3679
2018.01.05,4:00,1.2072,1.20739,1.20678,1.20709,3769
2018.01.05,5:00,1.20709,1.20754,1.20707,1.20744,2671
2018.01.05,6:00,1.20743,1.20747,1.207,1.20738,2354
2018.01.05,7:00,1.20739,1.20752,1.20694,1.20713,3264
2018.01.05,8:00,1.20713,1.20742,1.20564,1.20566,4673
2018.01.05,9:00,1.20566,1.20669,1.20553,1.20572,5652
2018.01.05,10:00,1.20571,1.20623,1.2051,1.20527,6113
2018.01.05,11:00,1.20525,1.20573,1.20414,1.20452,5188
2018.01.05,12:00,1.20452,1.20538,1.20414,1.20497,5490
2018.01.05,13:00,1.20496,1.20549,1.2048,1.20527,3827
2018.01.05,14:00,1.20526,1.2054,1.20443,1.20473,4436
2018.01.05,15:00,1.20474,1.20827,1.20445,1.20517,13456
2018.01.05,16:00,1.20517,1.20556,1.20248,1.20293,11928
2018.01.05,17:00,1.20294,1.20441,1.20202,1.20359,10325
2018.01.05,18:00,1.20358,1.20431,1.203,1.20379,6596
2018.01.05,19:00,1.20379,1.20487,1.20361,1.20469,4309
2018.01.05,20:00,1.2047,1.20488,1.20433,1.20451,3036
2018.01.05,21:00,1.20452,1.20507,1.20451,1.2047,3197
2018.01.05,22:00,1.20473,1.20493,1.20386,1.20415,2903
2018.01.05,23:00,1.20417,1.20422,1.20277,1.20284,3806
2018.01.08,0:00,1.20264,1.20355,1.20259,1.20311,2446
2018.01.08,1:00,1.20314,1.2039,1.20312,1.20367,3141
2018.01.08,2:00,1.2037,1.20448,1.20328,1.20425,2597
2018.01.08,3:00,1.20425,1.2052,1.20415,1.20444,4181
2018.01.08,4:00,1.20443,1.20465,1.20306,1.20358,3585
2018.01.08,5:00,1.20357,1.20358,1.20268,1.20321,2589
2018.01.08,6:00,1.20322,1.20328,1.20228,1.20252,3326
2018.01.08,7:00,1.20252,1.20285,1.20116,1.20195,3625
2018.01.08,8:00,1.20195,1.20226,1.20123,1.2014,3224
2018.01.08,9:00,1.20139,1.20143,1.19925,1.19928,5988
2018.01.08,10:00,1.19926,1.20006,1.19832,1.19906,6716
2018.01.08,11:00,1.19905,1.19935,1.19869,1.19895,5097
2018.01.08,12:00,1.19897,1.20092,1.19893,1.20036,5824
2018.01.08,13:00,1.20035,1.20062,1.19844,1.19859,5370
2018.01.08,14:00,1.19858,1.19905,1.19708,1.19713,6608
2018.01.08,15:00,1.19713,1.19786,1.19683,1.19699,7015
2018.01.08,16:00,1.19698,1.19789,1.19662,1.1967,7105
2018.01.08,17:00,1.1967,1.19771,1.19589,1.19748,7966
2018.01.08,18:00,1.1975,1.19819,1.19699,1.19721,6869
2018.01.08,19:00,1.19724,1.19785,1.19684,1.19772,4928
2018.01.08,20:00,1.1977,1.19772,1.19566,1.19619,4603
2018.01.08,21:00,1.1962,1.19654,1.19556,1.19627,3865
2018.01.08,22:00,1.19624,1.19667,1.19608,1.19667,3177
2018.01.08,23:00,1.19668,1.19681,1.19633,1.19666,2478
2018.01.09,0:00,1.19662,1.19697,1.19657,1.19679,2157
2018.01.09,1:00,1.19681,1.19704,1.19662,1.19698,2507
2018.01.09,2:00,1.19699,1.19732,1.19648,1.19711,3024
2018.01.09,3:00,1.1971,1.19715,1.19577,1.19669,5477
2018.01.09,4:00,1.19669,1.19754,1.19668,1.19725,5554
2018.01.09,5:00,1.19724,1.19749,1.19673,1.19715,2908
2018.01.09,6:00,1.19714,1.19721,1.19657,1.19679,2584
2018.01.09,7:00,1.19679,1.19716,1.19639,1.19648,2464
2018.01.09,8:00,1.19649,1.1965,1.19513,1.19558,4140
2018.01.09,9:00,1.19558,1.19707,1.19507,1.19509,8101
2018.01.09,10:00,1.19508,1.19526,1.19321,1.19392,8705
2018.01.09,11:00,1.19392,1.19462,1.19318,1.19386,8030
2018.01.09,12:00,1.19385,1.19394,1.1925,1.19276,6701
2018.01.09,13:00,1.19277,1.19297,1.19206,1.1928,5444
2018.01.09,14:00,1.1928,1.19354,1.19249,1.19332,5471
2018.01.09,15:00,1.1933,1.19335,1.19154,1.19205,7385
2018.01.09,16:00,1.19204,1.19328,1.19169,1.19177,8301
2018.01.09,17:00,1.19177,1.19334,1.19172,1.19295,9141
2018.01.09,18:00,1.19296,1.1931,1.19179,1.19207,7148
2018.01.09,19:00,1.19208,1.19254,1.19178,1.19208,4660
2018.01.09,20:00,1.19209,1.19312,1.19161,1.19303,3670
2018.01.09,21:00,1.19304,1.19356,1.19246,1.19318,3966
2018.01.09,22:00,1.19318,1.19382,1.19296,1.19373,3645
2018.01.09,23:00,1.19375,1.19389,1.19355,1.19361,2482
2018.01.10,0:00,1.19357,1.1938,1.19347,1.19353,1868
2018.01.10,1:00,1.19353,1.19358,1.19274,1.19282,2978
2018.01.10,2:00,1.19281,1.19384,1.1928,1.19374,3769
